# Modern-Era Retrospective Analysis for Research and Applications (MERRA), version 2
# Provider;National Aeronautics and Space Administration (NASA) / Goddard Space Flight Center
# More information at;http://gmao.gsfc.nasa.gov/reanalysis/MERRA-2
# Site latitude (positive means North);30.575
# Site longitude (positive means East);78.465
# Site altitude (m);2166
# Date beginning;2010-01-01
# Date end;2020-08-31
# Time reference (hour);UT
# Summarization (period of integration);Day (d)
# Date - Instant;The date or instant given for each value corresponds to the end of the summarization

# Columns:
# Temperature (K);Temperature at 2 m above ground
# Relative humidity (%);Relative humidity at 2 m above ground
# Pressure (hPa);Pressure at ground level
# Wind speed (m/s);Wind speed at 10 m above ground
# Wind direction (deg);Wind direction at 10 m above ground (0 means from North, 90 from East...)
# Rainfall (kg/m2);Rainfall (= rain depth in mm)
# Snowfall (kg/m2);Snowfall
# Snow depth (m);Snow depth
# Short-wave irradiation (Wh/m2);Surface incoming shortwave irradiation (broadband)

# MERRA-2 meteorological data
# Date;UT time;Temperature;Relative Humidity;Pressure;Wind speed;Wind direction;Rainfall;Snowfall;Snow depth;Short-wave irradiation
2012-08-11;24:00;292.26;85.98;796.88;1.46;238.14;8.719511;0.003253;0.000000;5520.0170
2012-08-12;24:00;291.48;90.15;796.23;2.08;216.59;47.627825;1.596811;0.000000;4300.8370
2012-08-13;24:00;292.00;87.56;795.56;2.42;208.92;37.778339;2.043997;0.000000;5031.0340
2012-08-14;24:00;292.43;87.79;796.05;1.94;189.30;26.691097;0.950167;0.000000;5984.1240
2012-08-15;24:00;292.62;89.68;796.90;1.65;208.38;22.739240;0.005654;0.000000;5046.7560
2012-08-16;24:00;292.32;91.45;797.03;2.12;235.78;21.951647;1.444159;0.000000;3994.8360
2012-08-17;24:00;292.91;90.24;796.30;2.44;243.80;16.751172;0.000045;0.000000;5323.3260
2012-08-18;24:00;292.52;91.69;796.24;1.41;245.85;36.958866;2.801874;0.000000;3511.5740
2012-08-19;24:00;291.47;92.77;796.50;1.36;219.52;52.584943;0.425849;0.000000;2332.7810
2012-08-20;24:00;292.56;89.20;795.60;2.57;224.60;38.209596;0.001560;0.000000;6299.9230
2012-08-21;24:00;291.24;89.52;796.35;1.47;172.21;34.665207;1.329090;0.000000;3429.6110
2012-08-22;24:00;291.01;93.21;797.37;2.02;220.03;39.891232;0.904040;0.000000;2971.3700
2012-08-23;24:00;291.46;93.11;797.38;2.74;211.42;70.068323;4.436629;0.000000;4270.9550
2012-08-24;24:00;291.54;92.89;796.36;2.00;237.87;43.023438;1.979298;0.000000;3024.6420
2012-08-25;24:00;292.18;91.72;797.38;1.68;220.96;50.937084;4.199400;0.000000;3185.9050
2012-08-26;24:00;292.10;90.59;796.96;1.85;214.31;37.999216;0.816308;0.000000;4383.7380
2012-08-27;24:00;291.47;90.01;796.39;0.62;227.96;42.637973;1.326523;0.000000;2822.4090
2012-08-28;24:00;291.60;86.75;797.87;1.42;249.64;51.714486;6.442326;0.000000;3230.5800
2012-08-29;24:00;292.11;86.75;799.01;1.02;251.45;8.535472;0.000239;0.000000;3798.1880
2012-08-30;24:00;292.13;91.04;797.82;2.28;217.26;62.379058;4.999190;0.000000;4024.4480
2012-08-31;24:00;291.29;92.89;796.88;2.08;208.03;55.387130;5.940994;0.000000;3234.3700
2012-09-01;24:00;292.34;91.57;796.64;2.34;231.78;56.263148;3.334816;0.000000;5194.6650
2012-09-02;24:00;291.32;95.51;796.94;2.49;202.99;145.782799;8.666453;0.000000;2194.2220
2012-09-03;24:00;291.38;94.72;796.94;1.95;224.46;63.808951;3.278921;0.000000;2547.9020
2012-09-04;24:00;290.95;91.11;798.61;1.37;220.51;20.316843;0.220570;0.000000;2997.2510
2012-09-05;24:00;291.23;90.66;799.78;1.71;222.35;16.576763;0.065288;0.000000;4246.0630
2012-09-06;24:00;291.05;88.07;800.13;1.46;210.34;17.189587;0.394490;0.000000;5252.4890
2012-09-07;24:00;291.73;88.18;799.80;1.78;197.66;17.377500;0.108564;0.000000;5520.1810
2012-09-08;24:00;291.69;86.02;799.90;1.12;173.48;8.218524;0.014990;0.000001;5857.5260
2012-09-09;24:00;292.54;86.77;799.20;1.60;241.74;11.270462;0.000457;0.000000;5884.2600
2012-09-10;24:00;292.17;91.62;798.36;2.57;245.88;41.599044;0.000000;0.000000;4260.1760
2012-09-11;24:00;291.75;90.95;797.31;1.77;203.89;73.004235;1.414173;0.000000;4912.3250
2012-09-12;24:00;291.66;92.04;796.72;1.79;219.98;31.656815;1.591363;0.000000;4148.5890
2012-09-13;24:00;291.84;93.06;795.00;3.72;242.81;66.303882;7.413318;0.000000;4983.3300
2012-09-14;24:00;291.28;95.82;793.74;4.66;226.49;90.068278;10.212206;0.000000;3315.3840
2012-09-15;24:00;291.80;92.41;793.48;3.20;257.83;17.063413;0.040892;0.000000;5710.9030
2012-09-16;24:00;291.21;92.71;795.63;3.01;241.17;28.331264;0.045830;0.000000;4924.8790
2012-09-17;24:00;290.99;90.91;798.16;1.81;245.82;27.579053;0.753941;0.000129;5669.9980
2012-09-18;24:00;289.54;92.61;798.29;1.70;164.18;149.668322;7.957318;0.000260;3411.5220
2012-09-19;24:00;290.05;84.68;798.44;1.26;253.71;4.851851;0.152898;0.000086;5688.8820
2012-09-20;24:00;290.36;80.45;798.74;1.40;247.48;1.999786;0.138332;0.000018;6571.7360
2012-09-21;24:00;290.39;80.97;798.69;1.65;253.75;1.496063;0.038474;0.000003;6500.3160
2012-09-22;24:00;289.79;77.24;799.06;1.17;241.23;0.834680;0.128953;0.000000;6487.2570
2012-09-23;24:00;289.52;75.35;797.55;1.35;254.92;0.895172;0.088104;0.000000;6436.8870
2012-09-24;24:00;288.80;74.71;797.20;1.24;250.67;0.882695;0.145236;0.000000;6472.3330
2012-09-25;24:00;288.75;77.49;799.03;1.18;250.36;0.663081;0.137460;0.000000;6224.2810
2012-09-26;24:00;289.42;75.14;801.64;0.97;257.61;0.309139;0.055880;0.000000;6507.6900
2012-09-27;24:00;290.30;71.37;802.26;0.94;251.74;0.368305;0.087082;0.000000;6591.1600
2012-09-28;24:00;290.17;74.19;802.00;0.70;236.61;0.517630;0.107943;0.000000;6423.7070
2012-09-29;24:00;290.69;72.71;801.84;0.78;257.30;0.445517;0.047096;0.000008;6452.1670
2012-09-30;24:00;290.65;71.54;801.55;0.81;253.43;0.232808;0.057286;0.000009;6265.5020
2012-10-01;24:00;290.70;69.99;801.47;0.83;258.47;0.110022;0.032979;0.000002;6337.0410
2012-10-02;24:00;290.25;70.15;800.00;0.63;216.48;0.586632;0.059689;0.000000;6168.4550
2012-10-03;24:00;288.65;72.05;797.70;0.98;243.63;3.183644;0.911676;0.000000;4499.2200
2012-10-04;24:00;288.15;66.87;796.71;1.54;275.56;0.233421;0.209632;0.000000;6042.3210
2012-10-05;24:00;287.70;69.83;798.43;1.70;281.61;0.352341;0.102908;0.000000;5968.0460
2012-10-06;24:00;287.73;61.50;801.30;1.06;285.60;0.000149;0.008452;0.000000;6334.4750
2012-10-07;24:00;287.94;63.30;802.17;0.64;260.06;0.031789;0.012218;0.000000;6222.5710
2012-10-08;24:00;287.35;68.92;801.14;0.59;223.42;1.343293;1.230430;0.000000;5665.4890
2012-10-09;24:00;286.85;71.35;800.41;0.78;223.58;2.996934;1.883672;0.000000;5075.9450
2012-10-10;24:00;286.10;72.04;801.10;0.74;277.65;0.975717;0.384518;0.000000;5207.7290
2012-10-11;24:00;286.29;64.89;799.85;1.17;289.89;0.033096;0.043679;0.000000;5745.1070
2012-10-12;24:00;286.44;67.19;800.28;0.99;282.56;0.595437;0.258780;0.000000;5446.5530
2012-10-13;24:00;286.32;68.17;801.16;1.37;287.46;0.994201;0.242925;0.000000;5424.4670
2012-10-14;24:00;286.36;69.74;801.50;1.52;280.18;2.330687;5.860289;0.000000;5118.8240
2012-10-15;24:00;285.98;71.22;803.34;1.24;283.25;0.738263;0.215353;0.000000;5255.0540
2012-10-16;24:00;285.14;69.27;804.10;0.77;244.76;1.425376;0.614922;0.000000;4838.7930
2012-10-17;24:00;285.30;64.76;803.77;0.82;286.84;0.172949;0.119186;0.000000;5413.3370
2012-10-18;24:00;285.39;65.21;803.47;0.82;279.97;0.127914;0.121314;0.000000;5400.2070
2012-10-19;24:00;285.70;63.37;803.71;0.50;248.53;0.163075;0.127467;0.000000;5630.7630
2012-10-20;24:00;285.49;62.19;804.12;0.46;258.78;0.101189;0.111248;0.000000;5123.9340
2012-10-21;24:00;285.37;66.17;803.93;1.09;266.12;0.553715;0.220092;0.000000;5243.0160
2012-10-22;24:00;284.27;65.19;803.66;0.32;262.50;0.356542;0.285374;0.000000;4234.3990
2012-10-23;24:00;284.20;61.39;802.15;0.94;255.95;0.218048;0.683507;0.000000;5181.8210
2012-10-24;24:00;282.63;70.07;800.51;1.09;243.79;1.130342;2.561717;0.000019;3741.0410
2012-10-25;24:00;283.16;71.53;799.75;0.54;247.92;0.336258;0.192858;0.000009;5050.5990
2012-10-26;24:00;282.89;65.88;801.24;0.62;258.26;0.098721;0.210317;0.000000;5043.3860
2012-10-27;24:00;282.89;67.11;802.10;0.36;255.99;0.184407;0.053243;0.000000;4557.2610
2012-10-28;24:00;284.38;67.16;802.86;0.44;269.45;0.058764;0.119087;0.000000;5071.1630
2012-10-29;24:00;285.16;65.52;802.61;0.20;263.50;0.021000;0.054179;0.000000;5188.7380
2012-10-30;24:00;285.98;63.59;802.62;0.33;267.11;0.004318;0.019871;0.000000;5246.4560
2012-10-31;24:00;285.67;65.42;803.54;0.21;249.45;0.014737;0.048299;0.000000;5178.5410
2012-11-01;24:00;285.47;64.66;802.75;0.37;268.10;0.016153;0.047015;0.000000;5165.4910
2012-11-02;24:00;285.43;63.07;801.62;0.29;260.45;0.000029;0.013368;0.000000;5115.5020
2012-11-03;24:00;285.01;66.26;801.41;0.49;270.17;0.000235;0.011530;0.000000;5013.5870
2012-11-04;24:00;284.58;69.06;800.88;0.46;253.49;0.055342;0.046273;0.000000;4744.0700
2012-11-05;24:00;284.09;67.43;800.78;0.40;268.16;0.077657;0.024848;0.000000;4558.6670
2012-11-06;24:00;283.34;67.59;801.27;0.66;266.69;0.702388;0.633942;0.000000;4243.9350
2012-11-07;24:00;282.72;65.12;799.57;0.79;273.50;0.341641;0.281665;0.000000;4400.8610
2012-11-08;24:00;282.10;58.19;798.65;0.61;287.42;0.001290;0.007757;0.000000;4951.2950
2012-11-09;24:00;282.70;55.46;800.11;0.54;283.84;0.000102;0.027381;0.000000;4932.8860
2012-11-10;24:00;282.13;65.47;801.93;0.34;250.13;0.253949;3.027289;0.000000;4019.3360
2012-11-11;24:00;282.00;71.30;801.03;0.47;265.26;0.584420;0.484208;0.000000;3318.3290
2012-11-12;24:00;282.42;70.63;802.37;0.31;266.73;0.076321;0.034293;0.000000;4211.6380
2012-11-13;24:00;282.22;65.30;802.29;0.74;285.83;0.034494;0.014586;0.000000;4376.0670
2012-11-14;24:00;282.28;56.48;800.53;0.50;291.83;0.000000;0.003300;0.000000;4568.5000
2012-11-15;24:00;283.44;47.17;801.97;0.47;333.11;0.000000;0.000000;0.000000;4714.9310
2012-11-16;24:00;284.21;44.26;803.87;0.42;310.57;0.000000;0.000000;0.000000;4631.3000
2012-11-17;24:00;284.07;38.86;802.85;0.10;327.01;0.000000;0.000182;0.000000;4732.2090
2012-11-18;24:00;282.36;50.87;801.39;0.45;160.91;0.013505;0.237128;0.000000;4521.0810
2012-11-19;24:00;281.99;53.73;801.95;0.24;335.13;0.000789;0.024454;0.000000;4323.4650
2012-11-20;24:00;283.46;47.97;802.27;0.46;297.90;0.000000;0.000667;0.000000;4488.3530
2012-11-21;24:00;283.38;46.21;802.12;0.25;256.88;0.000440;0.088259;0.000000;3740.7770
2012-11-22;24:00;283.11;45.82;800.78;0.38;204.65;0.000000;0.012841;0.000000;4287.1680
2012-11-23;24:00;280.90;55.06;799.78;0.60;176.57;0.002138;0.998551;0.000000;2696.3210
2012-11-24;24:00;279.31;55.47;799.98;0.74;285.00;0.002526;0.389784;0.000000;3799.8540
2012-11-25;24:00;280.50;53.46;800.06;0.68;294.71;0.000000;0.003197;0.000000;4161.5760
2012-11-26;24:00;280.94;52.56;800.86;0.96;287.60;0.000022;0.006286;0.000000;4335.2730
2012-11-27;24:00;281.92;45.67;799.84;0.77;291.57;0.000000;0.000000;0.000000;4443.2760
2012-11-28;24:00;281.96;47.86;799.51;0.58;259.69;0.000540;0.053452;0.000000;4354.8750
2012-11-29;24:00;279.59;65.46;799.03;0.49;209.41;1.410689;2.919171;0.000999;3504.2940
2012-11-30;24:00;280.00;54.74;799.87;0.54;302.96;0.000378;0.000494;0.000896;4230.3600
2012-12-01;24:00;281.42;44.48;801.00;0.16;145.90;0.000000;0.000004;0.000512;4387.0780
2012-12-02;24:00;281.89;38.54;802.50;0.38;342.59;0.000418;0.027957;0.000411;3456.3850
2012-12-03;24:00;282.39;37.20;802.79;0.61;339.62;0.000000;0.000000;0.000339;4366.1370
2012-12-04;24:00;283.58;35.75;802.38;0.54;338.38;0.000000;0.000001;0.000305;4346.3700
2012-12-05;24:00;284.73;35.80;802.62;0.50;330.11;0.000000;0.000004;0.000285;3920.4490
2012-12-06;24:00;284.64;35.75;801.84;0.66;326.83;0.000000;0.000164;0.000260;4216.2260
2012-12-07;24:00;283.97;40.89;800.49;0.74;341.94;0.006826;0.126517;0.000247;2197.3830
2012-12-08;24:00;283.36;43.42;799.81;0.66;301.48;0.000001;0.021747;0.000238;4102.4970
2012-12-09;24:00;282.05;48.91;799.16;0.70;284.93;0.000000;0.020487;0.000229;4103.0870
2012-12-10;24:00;280.39;56.43;799.05;0.70;141.11;0.018264;0.164703;0.000221;4043.8400
2012-12-11;24:00;276.30;82.43;799.01;1.13;101.13;12.126020;9.543938;0.002543;1427.7030
2012-12-12;24:00;277.59;70.35;799.16;0.27;233.12;0.246200;0.944681;0.003113;3036.5830
2012-12-13;24:00;276.54;82.12;799.96;1.71;119.50;14.260421;9.464972;0.006165;2102.8720
2012-12-14;24:00;275.99;89.30;803.39;1.87;102.20;16.028698;8.555134;0.019350;1888.1100
2012-12-15;24:00;278.11;78.58;803.78;0.96;108.57;1.288522;2.434828;0.013169;1832.7880
2012-12-16;24:00;278.23;73.98;804.76;0.38;72.65;0.712341;0.747487;0.010084;2941.2310
2012-12-17;24:00;281.81;45.86;802.78;0.99;328.29;0.015791;0.177077;0.007094;3506.2150
2012-12-18;24:00;281.01;52.34;801.97;1.06;289.50;0.040594;0.356664;0.005245;3831.4280
2012-12-19;24:00;279.66;41.22;799.08;1.98;311.77;0.000000;0.000000;0.003860;4229.5560
2012-12-20;24:00;280.44;33.64;798.54;0.88;323.12;0.000000;0.000000;0.003334;4131.7650
2012-12-21;24:00;279.67;37.48;800.43;0.54;332.24;0.000000;0.000000;0.003123;4180.4630
2012-12-22;24:00;280.96;36.36;801.27;0.97;347.77;0.000000;0.000000;0.002966;4261.2770
2012-12-23;24:00;281.01;37.86;802.70;0.05;188.28;0.000000;0.000000;0.002830;4221.2920
2012-12-24;24:00;280.20;46.11;801.19;0.57;248.32;0.000164;0.080566;0.001722;3978.4970
2012-12-25;24:00;278.76;47.40;799.51;1.00;298.47;0.000000;0.000033;0.001453;4010.1300
2012-12-26;24:00;279.87;45.35;799.50;1.04;278.05;0.000001;0.001603;0.001149;4094.5210
2012-12-27;24:00;279.32;49.62;798.57;0.53;294.81;0.076956;0.516322;0.001019;2194.9140
2012-12-28;24:00;277.97;47.23;797.94;1.15;158.85;0.000044;0.029224;0.001224;3783.8400
2012-12-29;24:00;278.55;47.77;799.37;0.45;152.73;0.000055;0.017516;0.001009;3840.9280
2012-12-30;24:00;278.78;45.83;798.92;0.44;136.80;0.000000;0.000664;0.000973;3993.4950
2012-12-31;24:00;279.82;40.91;798.02;0.40;313.87;0.000000;0.000003;0.000940;4152.0990
2013-01-01;24:00;278.93;49.51;798.47;0.65;139.39;0.000010;0.019574;0.000913;2346.3460
2013-01-02;24:00;277.62;48.52;798.77;0.37;181.39;0.000000;0.002246;0.000883;4051.7540
2013-01-03;24:00;277.63;46.69;800.01;0.60;227.79;0.000000;0.018161;0.000854;4058.2030
2013-01-04;24:00;276.77;44.34;798.91;0.61;171.49;0.000000;0.073136;0.000832;4121.9870
2013-01-05;24:00;275.39;46.14;796.99;0.50;178.31;0.000002;0.105453;0.000815;4093.1650
2013-01-06;24:00;275.27;47.48;798.55;0.54;214.04;0.000000;0.063790;0.000796;4176.9550
2013-01-07;24:00;274.61;40.36;798.22;1.18;275.20;0.000000;0.003843;0.000777;4279.3220
2013-01-08;24:00;276.38;36.25;798.18;1.59;290.18;0.000000;0.003387;0.000771;4371.9100
2013-01-09;24:00;277.68;50.20;798.23;2.02;293.84;0.000006;0.020414;0.000879;4052.4180
2013-01-10;24:00;277.83;41.00;797.26;2.04;299.83;0.000000;0.000000;0.000718;4418.4720
2013-01-11;24:00;280.17;34.02;799.19;1.32;308.48;0.000047;0.002151;0.000689;4464.5710
2013-01-12;24:00;281.19;57.24;801.18;1.25;290.66;0.915519;1.037371;0.001167;3635.5220
2013-01-13;24:00;280.36;65.22;799.30;0.79;271.85;0.159516;0.104385;0.000661;3883.1510
2013-01-14;24:00;279.61;56.36;799.61;0.35;242.67;0.003615;0.034088;0.000641;4014.1500
2013-01-15;24:00;278.55;58.62;801.14;1.28;141.56;0.231454;0.718971;0.000624;4144.1800
2013-01-16;24:00;278.84;70.68;802.23;1.88;137.38;2.954024;3.033456;0.000610;3708.2760
2013-01-17;24:00;278.91;88.76;801.33;3.46;154.76;22.880300;20.993368;0.013828;2481.8590
2013-01-18;24:00;274.50;96.27;798.30;2.24;172.27;70.068636;45.100548;0.100932;1224.8410
2013-01-19;24:00;273.72;74.14;801.40;0.36;58.63;0.509769;0.276088;0.105608;3916.1510
2013-01-20;24:00;274.89;67.80;801.14;0.47;38.16;0.081824;0.096584;0.075527;4316.5260
2013-01-21;24:00;276.41;61.23;802.64;0.25;8.13;0.002224;0.341966;0.061901;4390.5670
2013-01-22;24:00;276.43;60.98;803.27;0.20;18.77;0.011396;0.231866;0.048636;4388.2410
2013-01-23;24:00;275.81;58.98;802.27;0.21;321.77;0.002266;0.346298;0.042871;4493.7820
2013-01-24;24:00;275.87;55.75;801.99;0.58;332.21;0.000000;0.001097;0.041227;4664.3870
2013-01-25;24:00;276.88;51.01;801.87;1.04;322.64;0.000000;0.011036;0.036223;4833.7690
2013-01-26;24:00;277.36;48.38;801.41;0.73;332.95;0.000000;0.007916;0.033288;4820.1090
2013-01-27;24:00;280.05;43.72;801.41;0.54;303.69;0.001292;0.048258;0.030094;4870.2580
2013-01-28;24:00;277.76;55.53;801.22;0.87;356.13;0.006519;0.761998;0.028399;2276.3430
2013-01-29;24:00;278.52;51.45;800.80;0.83;343.41;0.000000;0.000596;0.026329;4405.5640
2013-01-30;24:00;279.56;51.87;802.38;0.31;339.02;0.000005;0.016827;0.023485;3546.9400
2013-01-31;24:00;279.25;57.60;802.41;0.33;31.87;0.012698;1.146066;0.021215;2624.5660
2013-02-01;24:00;280.14;58.97;802.35;0.45;280.68;0.007338;0.038575;0.017229;4725.4650
2013-02-02;24:00;279.08;66.20;801.06;0.51;272.28;0.239215;1.250273;0.014542;2815.6130
2013-02-03;24:00;279.56;75.10;801.02;0.67;147.30;6.548231;3.837996;0.013664;3545.5660
2013-02-04;24:00;278.30;89.09;801.74;2.23;101.38;16.923834;15.513671;0.024054;2093.2010
2013-02-05;24:00;275.51;92.52;801.95;2.76;101.25;45.519862;30.836714;0.107385;2617.1610
2013-02-06;24:00;276.45;95.08;801.57;1.59;159.48;10.915772;6.480385;0.117746;2354.4590
2013-02-07;24:00;276.65;70.50;800.33;0.27;325.00;0.031099;0.262785;0.084270;4889.5200
2013-02-08;24:00;278.16;59.52;800.57;0.45;315.74;0.120904;0.261772;0.064572;5006.2420
2013-02-09;24:00;279.79;56.15;801.21;0.20;264.03;0.000754;0.092310;0.050643;5371.9770
2013-02-10;24:00;279.20;57.37;801.82;0.20;80.38;0.000481;0.026698;0.044414;5195.8150
2013-02-11;24:00;280.71;53.24;801.83;0.20;149.22;0.001749;0.087109;0.036606;5331.9830
2013-02-12;24:00;280.26;61.99;801.76;0.70;134.73;0.008749;0.725293;0.032645;4350.7850
2013-02-13;24:00;279.57;60.25;800.78;0.25;281.40;0.001963;0.887612;0.027962;5006.0190
2013-02-14;24:00;280.64;57.63;800.26;0.31;124.27;0.010615;0.903249;0.020863;5347.0770
2013-02-15;24:00;278.87;78.49;797.54;1.89;150.30;3.546922;4.707637;0.026160;3289.8700
2013-02-16;24:00;275.84;93.70;793.39;2.61;124.08;53.185892;20.894980;0.062573;2198.7620
2013-02-17;24:00;276.16;90.38;796.65;0.44;221.62;3.895320;1.379706;0.077872;3153.7650
2013-02-18;24:00;278.19;78.49;798.52;0.97;279.99;0.322017;0.104148;0.053988;5323.6680
2013-02-19;24:00;278.95;71.29;799.77;0.75;233.62;0.121149;1.310073;0.038933;4171.8340
2013-02-20;24:00;278.76;68.89;800.89;0.75;287.11;0.057172;0.324274;0.025479;5437.8720
2013-02-21;24:00;279.59;69.09;802.12;0.78;108.26;0.132328;2.022110;0.022529;2972.6870
2013-02-22;24:00;280.06;74.36;803.18;1.74;127.49;2.310052;3.774812;0.022283;4109.6300
2013-02-23;24:00;278.68;89.05;802.69;1.86;124.01;20.517185;11.611606;0.026860;2587.3910
2013-02-24;24:00;280.37;76.05;803.48;0.71;268.24;0.394386;0.094595;0.023248;5306.2590
2013-02-25;24:00;281.67;64.42;803.48;0.29;251.86;0.012207;0.069039;0.017218;5894.7450
2013-02-26;24:00;281.96;65.33;802.52;1.70;147.10;0.035584;0.349862;0.015221;6024.6450
2013-02-27;24:00;281.24;73.56;802.24;2.30;179.37;0.811897;6.086606;0.014409;5164.8870
2013-02-28;24:00;281.11;55.67;801.79;0.68;281.17;0.004665;0.064726;0.013784;6147.4860
2013-03-01;24:00;283.54;43.01;801.30;0.86;313.52;0.000000;0.000107;0.011608;6370.9440
2013-03-02;24:00;284.19;47.33;802.52;0.36;340.97;0.000000;0.010262;0.010408;6419.2080
2013-03-03;24:00;284.82;47.77;802.67;0.62;303.72;0.000000;0.000007;0.009996;6432.1760
2013-03-04;24:00;284.72;49.85;803.36;0.55;255.93;0.000727;0.019235;0.009788;5867.1040
2013-03-05;24:00;284.31;55.59;804.13;0.50;284.31;0.095525;0.177356;0.009603;6261.8950
2013-03-06;24:00;284.64;55.90;803.41;0.97;286.64;0.155523;0.004090;0.009360;6254.9550
2013-03-07;24:00;285.41;54.26;803.45;0.81;274.76;0.001124;0.011404;0.009060;6472.4010
2013-03-08;24:00;285.13;58.14;803.01;1.03;277.50;0.002196;0.024982;0.008846;6474.2290
2013-03-09;24:00;284.65;56.76;799.79;0.79;269.62;0.127156;0.932135;0.008681;5123.4360
2013-03-10;24:00;284.17;56.42;799.60;1.01;174.90;1.084082;4.175845;0.008615;4117.4410
2013-03-11;24:00;284.08;57.67;800.93;0.12;301.21;0.152222;0.148620;0.008405;5867.5370
2013-03-12;24:00;284.94;56.73;800.75;0.51;286.19;0.028877;0.084878;0.008265;4182.4630
2013-03-13;24:00;285.05;65.40;801.24;0.82;165.06;2.230006;2.649646;0.012059;4200.1200
2013-03-14;24:00;283.07;71.39;802.06;2.23;154.19;9.413680;10.448161;0.014256;4550.6670
2013-03-15;24:00;283.16;63.45;803.59;1.15;165.48;0.434118;0.564466;0.011239;6101.3240
2013-03-16;24:00;283.48;62.03;803.86;0.96;182.73;0.323843;0.661980;0.009634;4667.4300
2013-03-17;24:00;282.46;55.20;801.58;1.24;279.62;0.125140;0.789526;0.008706;5790.3000
2013-03-18;24:00;284.44;46.95;797.73;1.28;301.10;0.000158;0.004087;0.008405;7101.2200
2013-03-19;24:00;286.32;53.52;798.52;1.44;270.76;0.099599;0.141794;0.008200;6855.3920
2013-03-20;24:00;285.03;65.47;801.08;0.95;279.42;1.128443;0.302367;0.007970;4049.9840
2013-03-21;24:00;284.53;57.83;798.21;1.64;298.49;0.777363;0.367293;0.007843;5574.4020
2013-03-22;24:00;286.40;50.61;797.62;0.91;252.13;0.006219;0.103658;0.007631;6241.9830
2013-03-23;24:00;286.07;53.25;801.08;1.65;152.69;0.690633;1.013016;0.010585;5890.8220
2013-03-24;24:00;285.46;68.01;801.77;1.50;174.42;7.679916;8.057902;0.012521;5637.6530
2013-03-25;24:00;284.22;55.82;798.19;1.12;283.89;0.103672;0.057243;0.007608;6375.7260
2013-03-26;24:00;286.01;46.88;797.99;1.04;263.59;0.001624;0.035488;0.007208;7018.1280
2013-03-27;24:00;287.06;51.41;799.64;0.99;233.30;0.500468;1.766899;0.007062;6150.4590
2013-03-28;24:00;286.38;53.80;800.56;1.21;185.39;1.160788;1.182319;0.009803;6330.3980
2013-03-29;24:00;282.95;70.01;799.11;0.43;106.76;14.646381;2.483179;0.009228;4336.4970
2013-03-30;24:00;284.36;66.41;797.92;1.50;256.59;2.750251;1.448634;0.007006;5833.7610
2013-03-31;24:00;285.59;60.77;798.71;1.76;262.96;1.633625;0.481271;0.006533;6378.2760
2013-04-01;24:00;286.67;54.64;799.82;1.64;265.02;0.605593;0.587895;0.006215;6940.6040
2013-04-02;24:00;286.64;48.64;800.83;1.09;243.26;0.186647;0.532831;0.006302;5400.3920
2013-04-03;24:00;285.08;60.53;799.68;1.60;253.88;4.232586;2.113959;0.007295;5047.0610
2013-04-04;24:00;285.14;46.26;796.38;2.67;282.83;0.022139;0.155674;0.005710;7619.3060
2013-04-05;24:00;285.35;40.60;795.81;2.75;285.22;0.004991;0.105879;0.005510;7823.6220
2013-04-06;24:00;287.34;33.60;795.94;2.55;292.13;0.000000;0.013744;0.005311;7788.0670
2013-04-07;24:00;288.83;41.23;797.27;2.17;282.38;0.135356;0.412445;0.005163;6901.7770
2013-04-08;24:00;289.83;43.98;799.34;1.42;250.95;0.076145;0.278993;0.004953;7535.3910
2013-04-09;24:00;290.32;40.64;800.26;1.79;232.20;0.611559;1.574433;0.006703;6439.2240
2013-04-10;24:00;288.77;45.88;800.15;1.36;202.65;2.557145;1.934355;0.004763;6387.9690
2013-04-11;24:00;287.86;50.40;799.41;0.88;222.86;2.397428;1.410332;0.004657;6296.0810
2013-04-12;24:00;288.62;47.97;800.58;0.91;229.62;0.104282;0.314445;0.004506;7700.0690
2013-04-13;24:00;288.65;44.84;800.98;0.98;228.83;0.390373;0.792237;0.004361;7433.5240
2013-04-14;24:00;288.60;48.48;799.73;1.63;243.35;2.823584;1.485667;0.006698;6981.1200
2013-04-15;24:00;288.24;52.80;797.17;1.44;244.47;1.977285;1.085118;0.004060;6958.6690
2013-04-16;24:00;289.65;47.27;795.22;2.12;258.26;3.017392;1.946032;0.003937;7329.9530
2013-04-17;24:00;289.21;34.99;795.35;1.81;242.83;0.311102;0.865617;0.003746;7691.8820
2013-04-18;24:00;289.49;28.00;797.49;1.83;236.81;0.001739;0.175683;0.003585;8023.0590
2013-04-19;24:00;289.37;31.82;797.79;1.02;240.30;0.458994;0.813098;0.003443;7603.7720
2013-04-20;24:00;289.39;35.52;798.14;1.61;222.21;0.939546;1.350858;0.004596;6677.1170
2013-04-21;24:00;286.05;68.21;799.19;1.26;232.17;18.274874;4.183535;0.003408;4469.1660
2013-04-22;24:00;285.50;71.40;800.67;1.79;254.79;11.528238;3.367018;0.003165;3476.7920
2013-04-23;24:00;287.72;59.36;801.70;1.87;253.61;3.786025;0.671607;0.002930;4963.2740
2013-04-24;24:00;289.27;55.56;801.61;1.51;270.23;3.012557;0.573257;0.002624;5602.5320
2013-04-25;24:00;291.59;45.57;801.42;2.02;258.60;0.739726;0.462136;0.002390;7204.0050
